Path,Name,Extension,TrackedState,ItemType,LayerZone,FeatureDomain,ApparentResponsibility,FrameworkToolOwnership,RuntimeRelevance,TestRelevance,ScriptOperationalRelevance,DocumentationHistoryRelevance,InitialClassification,Confidence,NeedsDeeperTrace,Notes
"backend/development/node_modules/@types/phoenix/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/phoenix/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/phoenix/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/phoenix/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/ws/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/ws/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/ws/index.d.mts","index.d.mts",".mts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/ws/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@types/ws/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/adler32.js","adler32.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/types/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/types/tsconfig.json","tsconfig.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/adler-32/types/tslint.json","tslint.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/cfb.js","cfb.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/dist/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/dist/cfb.js","cfb.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/dist/cfb.min.js","cfb.min.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/dist/cfb.min.map","cfb.min.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/dist/xlscfb.js","xlscfb.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/types/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/types/tsconfig.json","tsconfig.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/cfb/xlscfb.flow.js","xlscfb.flow.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10000.js","10000.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10001.js","10001.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10002.js","10002.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10003.js","10003.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10004.js","10004.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10005.js","10005.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10006.js","10006.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10007.js","10007.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10008.js","10008.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10010.js","10010.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10017.js","10017.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10021.js","10021.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10029.js","10029.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10079.js","10079.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10081.js","10081.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/10082.js","10082.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/1010.js","1010.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/1026.js","1026.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/codepage/bits/1047.js","1047.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
